frame;time;kinetic;gravitational;elastic;total
312;10.400030;36.638180;-1505.180000;578.726900;-889.814500
313;10.433360;41.776420;-1503.826000;571.370900;-890.678300
314;10.466690;48.089610;-1505.003000;565.387400;-891.525700
315;10.500030;55.559720;-1508.732000;560.805600;-892.367100
316;10.533360;64.165680;-1515.021000;557.655900;-893.199100
317;10.566690;73.881680;-1523.866000;555.961400;-894.022800
318;10.600030;84.675160;-1535.256000;555.742200;-894.839100
319;10.633360;96.505830;-1549.178000;557.020000;-895.651900
320;10.666700;109.322500;-1565.594000;559.815600;-896.456500
321;10.700030;123.062400;-1584.472000;564.148500;-897.261200
322;10.733360;137.649900;-1605.761000;570.045800;-898.064900
323;10.766700;152.994900;-1629.398000;577.534800;-898.868500
324;10.800030;168.995200;-1655.320000;586.647800;-899.676800
325;10.833360;185.537200;-1683.439000;597.415600;-900.486100
326;10.866700;202.498900;-1713.677000;609.868700;-901.309000
327;10.900030;219.755300;-1745.924000;624.034200;-902.134800
328;10.933370;237.180800;-1780.079000;639.925900;-902.972700
329;10.966700;254.654400;-1816.024000;657.549300;-903.820000
330;11.000030;272.061000;-1853.634000;676.894600;-904.678100
331;11.033370;289.290900;-1892.780000;697.941700;-905.547200
332;11.066700;306.239200;-1933.320000;720.653700;-906.426700
333;11.100030;322.804600;-1975.111000;744.991800;-907.314800
334;11.133370;338.886000;-2018.008000;770.906900;-908.215200
335;11.166700;354.385800;-2061.858000;798.344800;-909.127300
336;11.200040;369.206500;-2106.498000;827.246600;-910.044700
337;11.233370;383.253800;-2151.774000;857.546600;-910.974000
338;11.266700;396.437300;-2197.528000;889.173900;-911.916600
339;11.300040;408.672800;-2243.591000;922.051100;-912.867400
340;11.333370;419.883800;-2289.809000;956.092800;-913.832500
341;11.366700;430.002900;-2336.012000;991.203300;-914.806300
342;11.400040;438.973800;-2382.047000;1027.276000;-915.797200
343;11.433370;446.749600;-2427.753000;1064.200000;-916.803600
344;11.466710;453.294800;-2472.969000;1101.851000;-917.823900
345;11.500040;458.582900;-2517.549000;1140.101000;-918.864300
346;11.533370;462.595700;-2561.335000;1178.815000;-919.924200
347;11.566710;465.323900;-2604.183000;1217.856000;-921.002700
348;11.600040;466.764500;-2645.948000;1257.078000;-922.105300
349;11.633380;466.921100;-2686.492000;1296.338000;-923.233000
350;11.666710;465.803300;-2725.677000;1335.490000;-924.383300
351;11.700040;463.425100;-2763.371000;1374.384000;-925.562700
352;11.733380;459.805500;-2799.451000;1412.879000;-926.766500
353;11.766710;454.969600;-2833.791000;1450.815000;-928.006100
354;11.800040;448.948400;-2866.267000;1488.052000;-929.267500
355;11.833380;441.781600;-2896.772000;1524.426000;-930.564500
356;11.866710;433.520900;-2925.193000;1559.783000;-931.888900
357;11.900050;424.229600;-2951.425000;1593.949000;-933.246600
358;11.933380;413.986500;-2975.369000;1626.750000;-934.632900
359;11.966710;402.886300;-2996.933000;1658.008000;-936.038500
360;12.000050;391.038600;-3016.030000;1687.521000;-937.471200
361;12.033380;378.570000;-3032.578000;1715.091000;-938.917400
362;12.066710;365.619100;-3046.506000;1740.508000;-940.379300
363;12.100050;352.335900;-3057.744000;1763.562000;-941.845900
364;12.133380;338.876000;-3066.241000;1784.042000;-943.322400
365;12.166720;325.399800;-3071.943000;1801.744000;-944.799300
366;12.200050;312.065300;-3074.807000;1816.473000;-946.268200
367;12.233380;299.025600;-3074.795000;1828.042000;-947.727100
368;12.266720;286.423900;-3071.891000;1836.286000;-949.180300
369;12.300050;274.390100;-3066.071000;1841.057000;-950.624000
370;12.333380;263.038700;-3057.326000;1842.235000;-952.052600
371;12.366720;252.464600;-3045.658000;1839.720000;-953.473900
372;12.400050;242.741900;-3031.074000;1833.453000;-954.879000
373;12.433390;233.923500;-3013.594000;1823.403000;-956.267000
374;12.466720;226.039600;-2993.249000;1809.558000;-957.651700
375;12.500050;219.100100;-2970.075000;1791.948000;-959.026600
376;12.533390;213.094000;-2944.123000;1770.640000;-960.389300
377;12.566720;207.992200;-2915.466000;1745.722000;-961.751500
378;12.600050;203.748700;-2884.167000;1717.324000;-963.094400
379;12.633390;200.301900;-2850.330000;1685.595000;-964.433000
380;12.666720;197.577500;-2814.063000;1650.713000;-965.772500
381;12.700060;195.489300;-2775.480000;1612.893000;-967.097500
382;12.733390;193.940700;-2734.719000;1572.363000;-968.415600
383;12.766720;192.825800;-2691.936000;1529.386000;-969.724400
384;12.800060;192.030700;-2647.297000;1484.246000;-971.020400
385;12.833390;191.432800;-2600.983000;1437.246000;-972.303500
386;12.866720;190.902700;-2553.190000;1388.716000;-973.572000
387;12.900060;190.305500;-2504.123000;1338.994000;-974.824200
388;12.933390;189.504700;-2454.001000;1288.441000;-976.055700
389;12.966730;188.367100;-2403.052000;1237.413000;-977.271700
390;13.000060;186.768000;-2351.505000;1186.272000;-978.464800
391;13.033390;184.599100;-2299.603000;1135.360000;-979.644200
392;13.066730;181.774700;-2247.584000;1085.009000;-980.799800
393;13.100060;178.235600;-2195.687000;1035.516000;-981.935200
