frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
431;14.366740;1984;646.623400;639.990100;1.306996;1.010350
432;14.400080;1984;646.605900;639.990100;1.306358;1.010321
433;14.433410;1984;646.586700;639.990100;1.305686;1.010292
434;14.466750;1984;646.567900;639.990100;1.304991;1.010262
435;14.500080;1984;646.549200;639.990100;1.304283;1.010231
436;14.533410;1984;646.530000;639.990100;1.303574;1.010203
437;14.566750;1984;646.511900;639.990100;1.302869;1.010172
438;14.600080;1984;646.492900;639.990100;1.302184;1.010146
439;14.633420;1984;646.477200;639.990100;1.301558;1.010120
440;14.666750;1984;646.460100;639.990100;1.301030;1.010095
441;14.700080;1984;646.446400;639.990100;1.300553;1.010074
442;14.733420;1984;646.434400;639.990100;1.300132;1.010054
443;14.766750;1984;646.424600;639.990100;1.299772;1.010039
444;14.800080;1984;646.417100;639.990100;1.299480;1.010026
445;14.833420;1984;646.411100;639.990100;1.299256;1.010017
446;14.866750;1984;646.407800;639.990100;1.299105;1.010011
447;14.900090;1984;646.405600;639.990100;1.299031;1.010009
448;14.933420;1984;646.406100;639.990100;1.299034;1.010010
449;14.966750;1984;646.409700;639.990100;1.299113;1.010015
450;15.000090;1984;646.414200;639.990100;1.299265;1.010022
451;15.033420;1984;646.420800;639.990100;1.299489;1.010031
452;15.066750;1984;646.429100;639.990100;1.299780;1.010044
453;15.100090;1984;646.438000;639.990100;1.300131;1.010060
454;15.133420;1984;646.450600;639.990100;1.300537;1.010078
455;15.166760;1984;646.462600;639.990100;1.300985;1.010096
456;15.200090;1984;646.476000;639.990100;1.301471;1.010118
457;15.233420;1984;646.490200;639.990100;1.301980;1.010141
458;15.266760;1984;646.505200;639.990100;1.302505;1.010165
