frame;time;springs;totalCurrent;totalRest;maxStretchRatio;avgStretchRatio
388;12.933390;1984;649.110400;639.990100;1.392802;1.014235
389;12.966730;1984;649.134900;639.990100;1.393662;1.014273
390;13.000060;1984;649.162300;639.990100;1.394682;1.014317
391;13.033390;1984;649.194800;639.990100;1.395853;1.014367
392;13.066730;1984;649.229800;639.990100;1.397150;1.014421
393;13.100060;1984;649.268500;639.990100;1.398557;1.014480
394;13.133400;1984;649.309600;639.990100;1.400060;1.014544
395;13.166730;1984;649.351300;639.990100;1.401634;1.014610
396;13.200060;1984;649.395100;639.990100;1.403263;1.014680
397;13.233400;1984;649.440500;639.990100;1.404922;1.014750
398;13.266730;1984;649.484600;639.990100;1.406594;1.014820
399;13.300060;1984;649.528700;639.990100;1.408247;1.014888
400;13.333400;1984;649.572600;639.990100;1.409870;1.014956
401;13.366730;1984;649.614300;639.990100;1.411438;1.015021
402;13.400070;1984;649.653400;639.990100;1.412933;1.015083
403;13.433400;1984;649.690500;639.990100;1.414330;1.015141
404;13.466730;1984;649.724900;639.990100;1.415622;1.015195
405;13.500070;1984;649.754700;639.990100;1.416785;1.015242
406;13.533400;1984;649.781300;639.990100;1.417804;1.015283
407;13.566730;1984;649.804800;639.990100;1.418672;1.015317
408;13.600070;1984;649.822100;639.990100;1.419376;1.015346
409;13.633400;1984;649.835600;639.990100;1.419911;1.015367
410;13.666740;1984;649.844000;639.990100;1.420273;1.015381
411;13.700070;1984;649.847500;639.990100;1.420453;1.015387
412;13.733400;1984;649.847300;639.990100;1.420461;1.015384
413;13.766740;1984;649.841700;639.990100;1.420293;1.015376
414;13.800070;1984;649.831800;639.990100;1.419957;1.015360
415;13.833400;1984;649.817500;639.990100;1.419457;1.015339
416;13.866740;1984;649.798700;639.990100;1.418811;1.015310
417;13.900070;1984;649.775700;639.990100;1.418021;1.015275
418;13.933410;1984;649.749900;639.990100;1.417112;1.015235
419;13.966740;1984;649.721600;639.990100;1.416086;1.015189
420;14.000070;1984;649.690700;639.990100;1.414971;1.015140
421;14.033410;1984;649.658400;639.990100;1.413773;1.015089
422;14.066740;1984;649.624300;639.990100;1.412522;1.015038
423;14.100070;1984;649.589400;639.990100;1.411231;1.014981
